citing_opinion_id,citing_index,court,docket_id,cluster_id,citing_decision_name,cited_opinion_id,cited_index,depth,cited_decision_name,overruled,notes,opinion_types,opinion_sources,cite_names,filename
103962,36,scotus,441589,103962,"Smith v. Allwright,321 U.S. 649  (1944)",101911,2,5,Nixon v. Condon (1932),no,,['010combined'],['html_with_citations'],"['286 U.S. 73', 'Condon', 'Nixon']",0342.103962_cites_101911.txt
103962,36,scotus,441589,103962,"Smith v. Allwright,321 U.S. 649  (1944)",3981612,3,4,Bell v. Hill (1934),no,,['010combined'],['html_with_citations'],"['Bell', '123 Tex. 531', '74 S.W.2d 113']",0343.103962_cites_3981612.txt
104285,37,scotus,443088,104285,"Girouard v. United States,328 U.S. 61  (1946)",101446,0,3,United States v. Schwimmer (1929),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Schwimmer', '279 U.S. 644']",0344.104285_cites_101446.txt
104285,37,scotus,443088,104285,"Girouard v. United States,328 U.S. 61  (1946)",101765,1,2,United States v. MacIntosh (1931),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Macintosh', '283 U.S. 605']",0345.104285_cites_101765.txt
104285,37,scotus,443088,104285,"Girouard v. United States,328 U.S. 61  (1946)",101766,2,2,United States v. Bland (1931),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['283 U.S. 636', 'Bland']",0346.104285_cites_101766.txt
104285,37,scotus,443088,104285,"Girouard v. United States,328 U.S. 61  (1946)",103367,3,2,Apex Hosiery Co. v. Leader (1940),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']",['310 U.S. 469'],0347.104285_cites_103367.txt
104380,38,scotus,444842,104380,"Angel v. Bullington,330 U.S. 183  (1947)",3663548,0,6,Bullington v. . Angel (1941),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['220 N.C. 18', '220 N.C. at 20-21', '16 S.E.2d 411', '16 S.E.2d at', '16 S.E. 2d 411']",0348.104380_cites_3663548.txt
104380,38,scotus,444842,104380,"Angel v. Bullington,330 U.S. 183  (1947)",1116658,1,4,Guaranty Trust Co. v. York (1945),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['326 U.S. 99', 'York']",0349.104380_cites_1116658.txt
104380,38,scotus,444842,104380,"Angel v. Bullington,330 U.S. 183  (1947)",97674,2,3,David Lupton's Sons Co. v. Automobile Club of America (1912),yes,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['225 U.S. 489'],0350.104380_cites_97674.txt
104380,38,scotus,444842,104380,"Angel v. Bullington,330 U.S. 183  (1947)",103012,3,3,Erie Railroad v. Tompkins (1938),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Railroad', '304 U.S. 64']",0351.104380_cites_103012.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",104139,0,14,Williams v. North Carolina (1945),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['325 U.S. 226', '65 S.Ct. 1092']",0352.2764117_cites_104139.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",103096,1,10,Stoll v. Gottlieb (1938),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['305 U.S. 165', '59 S.Ct. 134']",0353.2764117_cites_103096.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",103736,2,10,Williams v. North Carolina (1943),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['317 U.S. 287', '63 S.Ct. 207']",0354.2764117_cites_103736.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",103084,3,8,Davis v. Davis (1938),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['305 U.S. 32', '59 S.Ct. 3']",0355.2764117_cites_103084.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",103236,4,6,Treinies v. Sunshine Mining Co. (1940),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['308 U.S. 66', '60 S.Ct. 44']",0356.2764117_cites_103236.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",95768,5,5,Andrews v. Andrews (1903),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['188 U.S. 14', '23 S.Ct. 237', 'supra,']",0357.2764117_cites_95768.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",98932,6,4,Chicago Life Insurance v. Cherry (1917),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['37 S.Ct. 492', '244 U.S. 25']",0358.2764117_cites_98932.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",101758,7,4,Baldwin v. Iowa State Traveling Men's Assn. (1931),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['283 U.S. 522', '51 S.Ct. 517']",0359.2764117_cites_101758.txt
2764117,39,scotus,2618367,2764117,"Sherrer v. Sherrer,334 U.S. 343  (1948)",103264,8,4,Chicot County Drainage District v. Baxter State Bank (1940),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['60 S.Ct. 317', '308 U.S. 371']",0360.2764117_cites_103264.txt
104704,40,scotus,408441,104704,"Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)",104459,0,7,Caldarola v. Eckert (1947),no,,['010combined'],['html_with_citations'],"['Caldarola', 'Eckert', '332 U.S. 155']",0361.104704_cites_104459.txt
104704,40,scotus,408441,104704,"Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)",104320,1,5,"Hust v. Moore-McCormack Lines, Inc. (1946)",yes,,['010combined'],['html_with_citations'],"['Hust', '328 U.S. 707', ' Hust']",0362.104704_cites_104320.txt
104704,40,scotus,408441,104704,"Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)",1476725,2,3,McAllister v. Cosmopolitan Shipping Co. (1948),no,,['010combined'],['html_with_citations'],['169 F.2d 4'],0363.104704_cites_1476725.txt
104704,40,scotus,408441,104704,"Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)",103979,3,2,"National Labor Relations Board v. Hearst Publications, Inc. (1944)",no,,['010combined'],['html_with_citations'],['322 U.S. 111'],0364.104704_cites_103979.txt
104704,40,scotus,408441,104704,"Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)",104389,4,2,"American Stevedores, Inc. v. Porello (1947)",no,,['010combined'],['html_with_citations'],['330 U.S. 446'],0365.104704_cites_104389.txt
104704,40,scotus,408441,104704,"Cosmopolitan Shipping Co. v. McAllister,337 U.S. 783  (1949)",103761,5,2,Brady v. Roosevelt Steamship Co. (1943),no,,['010combined'],['html_with_citations'],"['Brady', '317 U.S. 575']",0366.104704_cites_103761.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",103522,0,2,"Olsen v. Nebraska Ex Rel. Western Reference & Bond Assn., Inc. (1941)",no,,['010combined'],['html_with_citations'],"['Olsen', '313 U.S. 236', 'supra']",0367.104610_cites_103522.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",102784,1,2,West Coast Hotel Co. v. Parrish (1937),no,,['010combined'],['html_with_citations'],['300 U.S. 379'],0368.104610_cites_102784.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",3648247,2,2,State v. . Whitaker (1947),no,,['010combined'],['html_with_citations'],"['45 S.E.2d 860', '228 N.C. 352']",0369.104610_cites_3648247.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",104041,3,1,Wallace Corp. v. National Labor Relations Board (1944),no,,['010combined'],['html_with_citations'],['323 U.S. 248'],0370.104610_cites_104041.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",102167,4,1,Home Building & Loan Assn. v. Blaisdell (1934),no,,['010combined'],['html_with_citations'],['290 U.S. 398'],0371.104610_cites_102167.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",103342,5,1,Veix v. Sixth Ward Building & Loan Assn. of Newark (1940),no,,['010combined'],['html_with_citations'],['310 U.S. 32'],0372.104610_cites_103342.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",104191,6,1,East New York Savings Bank v. Hahn (1945),no,,['010combined'],['html_with_citations'],['326 U.S. 230'],0373.104610_cites_104191.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",97368,7,1,"Chicago, Burlington & Quincy Railroad v. McGuire (1911)",no,,['010combined'],['html_with_citations'],['219 U.S. 549'],0374.104610_cites_97368.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",102614,8,1,Bayside Fish Flour Co. v. Gentry (1936),no,,['010combined'],['html_with_citations'],['297 U.S. 422'],0375.104610_cites_102614.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",98279,9,1,Sage v. Hampe (1914),no,,['010combined'],['html_with_citations'],['235 U.S. 99'],0376.104610_cites_98279.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",96764,10,1,Adair v. United States (1908),yes,,['010combined'],['html_with_citations'],"['Adair', '208 U.S. 161']",0377.104610_cites_96764.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",96276,11,1,Lochner v. New York (1905),no,,['010combined'],['html_with_citations'],"['Lochner', '198 U.S. 45']",0378.104610_cites_96276.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",94631,12,1,Allgeyer v. Louisiana (1897),no,,['010combined'],['html_with_citations'],['165 U.S. 578'],0379.104610_cites_94631.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",98337,13,1,Coppage v. Kansas (1915),yes,,['010combined'],['html_with_citations'],['236 U.S. 1'],0380.104610_cites_98337.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",103344,14,1,Osborn v. Ozlin (1940),no,,['010combined'],['html_with_citations'],['310 U.S. 53'],0381.104610_cites_103344.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",98999,15,1,Adams v. Tanner (1917),no,,['010combined'],['html_with_citations'],"['Tanner', '244 U.S. 590', 'Adams']",0382.104610_cites_98999.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",100246,16,1,Chas. Wolff Packing Co. v. Court of Industrial Relations (1923),no,,['010combined'],['html_with_citations'],['262 U.S. 522'],0383.104610_cites_100246.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",100628,17,1,Chas. Wolff Packing Co. v. Court of Industrial Relations of Kansas (1925),no,,['010combined'],['html_with_citations'],['267 U.S. 552'],0384.104610_cites_100628.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",102224,18,1,Nebbia v. New York (1934),no,,['010combined'],['html_with_citations'],"['Nebbia', '291 U.S. 502']",0385.104610_cites_102224.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",103442,19,1,United States v. Darby (1941),no,,['010combined'],['html_with_citations'],['312 U.S. 100'],0386.104610_cites_103442.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",103518,20,1,Phelps Dodge Corp. v. National Labor Relations Board (1941),no,,['010combined'],['html_with_citations'],['313 U.S. 177'],0387.104610_cites_103518.txt
104610,41,scotus,408409,104610,"Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,335 U.S. 525  (1949)",103870,21,1,West Virginia State Board of Education v. Barnette (1943),no,,['010combined'],['html_with_citations'],['319 U.S. 624'],0388.104610_cites_103870.txt
104641,42,scotus,113273,104641,"Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)",102539,0,5,"Oklahoma Ex Rel. Oklahoma Tax Commission v. Barnsdall Refineries, Inc. (1936)",yes,,['010combined'],['html_with_citations'],"['296 U.S. 521', 'Oklahoma', 'supra']",0389.104641_cites_102539.txt
104641,42,scotus,113273,104641,"Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)",102986,1,4,Helvering v. Mountain Producers Corp. (1938),no,,['010combined'],['html_with_citations'],"['303 U.S. 376', 'Helvering', 'supra']",0390.104641_cites_102986.txt
104641,42,scotus,113273,104641,"Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)",98296,2,4,"Choctaw, Oklahoma & Gulf Railroad v. Harrison (1914)",yes,,['010combined'],['html_with_citations'],"['235 U.S. 292', 'supra']",0391.104641_cites_98296.txt
104641,42,scotus,113273,104641,"Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)",102861,3,4,James v. Dravo Contracting Co. (1937),no,,['010combined'],['html_with_citations'],['302 U.S. 134'],0392.104641_cites_102861.txt
104641,42,scotus,113273,104641,"Oklahoma Tax Commission v. Texas Co.,336 U.S. 342  (1949)",98689,-,3,Indian Territory Illuminating Oil Co. v. Oklahoma (1916),yes,* not extracted,['010combined'],['html_with_citations'],"['240 U.S. at 530', '240 U.S. 522', 'Oklahoma']",0393.104641_cites_98689.txt
105014,43,scotus,408622,105014,"Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)",98362,0,6,Mutual Film Corp. v. Industrial Commission of Ohio (1915),yes,,"['030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['[7] 236 U.S., at 244', '236 U.S. 230']",0394.105014_cites_98362.txt
105014,43,scotus,408622,105014,"Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)",101773,1,4,Near v. Minnesota Ex Rel. Olson (1931),no,,"['030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['283 U.S. 697', 'Near']",0395.105014_cites_101773.txt
105014,43,scotus,408622,105014,"Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)",102991,2,4,Lovell v. City of Griffin (1938),no,,"['030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['303 U.S. 444'],0396.105014_cites_102991.txt
105014,43,scotus,408622,105014,"Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)",104623,3,3,Kovacs v. Cooper (1949),no,,"['030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['336 U.S. 77'],0397.105014_cites_104623.txt
105014,43,scotus,408622,105014,"Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)",103355,4,3,Cantwell v. Connecticut (1940),no,,"['030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['310 U.S. 296'],0398.105014_cites_103355.txt
105014,43,scotus,408622,105014,"Joseph Burstyn, Inc. v. Wilson,343 U.S. 495  (1952)",102601,5,3,Grosjean v. American Press Co. (1936),no,,"['030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['297 U.S. 233'],0399.105014_cites_102601.txt
104965,44,scotus,1163200,104965,"Standard Oil Co. v. Peck,342 U.S. 382  (1952)",96482,0,2,Ayer & Lord Co. v. Commonwealth of Kentucky (1906),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Kentucky', '202 U.S. 409']",0400.104965_cites_96482.txt
104965,44,scotus,1163200,104965,"Standard Oil Co. v. Peck,342 U.S. 382  (1952)",93124,1,2,Pullman's Palace Car Co. v. Pennsylvania (1891),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']",['141 U.S. 18'],0401.104965_cites_93124.txt
104965,44,scotus,1163200,104965,"Standard Oil Co. v. Peck,342 U.S. 382  (1952)",96299,2,2,Old Dominion Steamship Co. v. Virginia (1905),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']",['198 U.S. 299'],0402.104965_cites_96299.txt
104965,44,scotus,1163200,104965,"Standard Oil Co. v. Peck,342 U.S. 382  (1952)",96495,3,2,New York Ex Rel. New York Central & Hudson River Railroad v. Miller (1906),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['202 U.S. 584', 'Miller']",0403.104965_cites_96495.txt
104965,44,scotus,1163200,104965,"Standard Oil Co. v. Peck,342 U.S. 382  (1952)",88336,4,2,St. Louis v. Ferry Co. (1871),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']",['11 Wall. 423'],0404.104965_cites_88336.txt
104965,44,scotus,1163200,104965,"Standard Oil Co. v. Peck,342 U.S. 382  (1952)",104628,5,2,"Ott, Commissioner of Public Finance v. Mississippi Barge Line Co. (1949)",no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Ott', '336 U.S. 169']",0405.104965_cites_104628.txt
104965,44,scotus,1163200,104965,"Standard Oil Co. v. Peck,342 U.S. 382  (1952)",103990,6,2,"Northwest Airlines, Inc. v. Minnesota (1944)",no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']",['322 U.S. 292'],0406.104965_cites_103990.txt
